"자치구","대여소명","기준년월","대여건수","반납건수"
"동작구","4169. 신대방삼거리","202408","1523","1546"
"서초구","4303. 매헌역 2번출구앞광역버스 정류장앞(22-297)","202408","1631","1627"
"서초구","4304. 서울고앞","202408","317","292"
"서초구","4305. 서일스포츠센터","202408","402","351"
"서초구","4306. 서래공원 앞","202408","694","688"
"서초구","4307. 고투몰 gate 15옆","202408","782","956"
"동대문구","606. 휘경공고앞","202408","377","453"
"서초구","4309. 서초케이타운앞","202408","105","83"
"서초구","4310. 염곡동(염통골) 입구","202408","146","146"
"서초구","4312. 반포미도2차아파트 옆","202408","455","463"
"서초구","4313. 반포종합운동장","202408","677","704"
"서초구","4315. 이투스교육 앞","202408","420","333"
"서초구","4316. 고속터미널역 3번출구","202408","686","494"
"서초구","4317. 양재근린공원","202408","1525","1671"
"서초구","4318. 방배역 2번 출구","202408","893","902"
"동대문구","607. 신이문역 2번출구","202408","836","942"
"강남구","3604. 삼성중앙역 5번출구","202408","731","621"
"강남구","3606. 신사동주민센터 옆","202408","794","840"
"강남구","3609. 언주초등학교 입구","202408","657","634"
"강남구","3610. 윗반마을 입구","202408","146","140"
"강남구","3611. 방죽마을 입구","202408","390","423"
"강남구","3612. 은곡마을","202408","451","613"
"강남구","3614. 은마아파트 입구 사거리","202408","1546","1526"
"강남구","3615. 서울 논현동우체국 앞","202408","323","287"
"동대문구","608. 전농삼성아파트","202408","333","334"
"강남구","3616. 역삼중학교 앞(체육관 방향)","202408","354","324"
"강남구","3618. 서울율현초교 삼거리","202408","827","952"
"강남구","3620. 청담역 11번 출구","202408","412","65"
"강남구","3621. 휘문고교 사거리","202408","8","10"
"강남구","3622. 은마아파트입구 사거리(1)","202408","271","270"
"강남구","3623. 일원에코파크 앞(개포로 방면)","202408","374","387"
"강남구","3624. 대모산입구역 7번 출구 앞","202408","218","186"
"강남구","3627. 압구정나들목","202408","1715","1801"
"강남구","3628. 역삼1동 주민센터","202408","1385","1446"
"동대문구","609. 제기2교","202408","1762","1864"
"강남구","3629. 청담사거리(신한오피스텔빌딩 앞)","202408","241","414"
"강남구","3630. 개포우성6차아파트 정문 앞","202408","401","377"
"양천구","4528. 양천구청역 1번출구","202408","2900","2855"
"중구","4796. 부산은행","202408","2193","1810"
"영등포구","4585. 국회6문","202408","871","868"
"강동구","3676. 강동리엔파크9단지","202408","798","793"
"강동구","3685. 강동리엔파크14단지(1401동 앞)","202408","794","771"
"노원구","4002. 상계주공 14단지 상가 앞","202408","1228","1326"
"동대문구","610. 동대문중 교차로","202408","1359","1315"
"노원구","4004. 당고개입구오거리 당현천변","202408","1542","1530"
"노원구","4005. 중계2차 한화꿈에그린 101동 인근","202408","1232","1167"
"노원구","4007. 노원 을지대학교 병원","202408","2489","2885"
"노원구","4008. 하계 어린이 공원","202408","1287","1371"
"노원구","4009. 월계프라자","202408","789","294"
"노원구","4011. 월계 센트럴 아이파크","202408","1004","1482"
"노원구","4013. 중계 롯데마트","202408","2443","2252"
"노원구","4014. 당고개역 3번 출구","202408","1262","1232"
"노원구","4017. 월계 청백1단지 아파트 정류장","202408","466","226"
"노원구","4018. 상계주공15단지 버스정류소","202408","1195","1192"
"동대문구","612. 시립동부병원 앞 사거리","202408","2919","3081"
"노원구","4019. 상계주공10단지 버스정류소","202408","1687","1623"
"노원구","4020. 중계동 성모빌딩 앞 ","202408","2175","2171"
"노원구","4021. 중계본동 입구","202408","306","136"
"노원구","4023. 월계역 1번 출구","202408","981","1257"
"노원구","4024. 꿈의숲 SK뷰 아파트","202408","2004","1850"
"노원구","4025. 한천교 동편","202408","981","1049"
"노원구","4026. 상계주공1단지아파트","202408","2469","2475"
"노원구","4028. 한일유앤아이아파트 105동 인근","202408","1608","1380"
"노원구","4029. 청소년수련관 후문","202408","5155","5423"
"노원구","4032. 불암주유소 앞","202408","1884","1857"
"동대문구","613. 신설동역 10번출구 앞","202408","2632","2750"
"노원구","4033. 녹천역 4번 출구 옆","202408","553","550"
"도봉구","4054. 창동한신아파트 버스정류소","202408","595","440"
"도봉구","4058. 다락원체육공원 전망대 입구","202408","467","523"
"도봉구","4062. 평화도봉공원 주변","202408","1087","1133"
"도봉구","4064. 신창아파트 입구 앞","202408","616","614"
"도봉구","4065. 창동역 1번출구 앞","202408","5159","5347"
"도봉구","4074. 도봉구육아종합지원센터(창동)","202408","942","1313"
"송파구","4863. 잠실나들목5","202408","492","507"
"노원구","4031. 청암예술학교 앞","202408","1924","1836"
"동대문구","614. 용두동 사거리","202408","2832","2780"
"도봉구","4073.방아골종합사회복지관","202408","946","877"
"성북구","4406. 장곡초등학교 앞","202408","1006","924"
"강동구","3657. 서울천호동우체국","202408","2443","2432"
"강동구","3658. 프라이어팰리스아파트","202408","740","724"
"강동구","3659. 명일초등학교 옆","202408","227","217"
"강동구","3661. 명일동신동아아파트 앞","202408","365","337"
"강동구","3663. 암사정수센터교차로(강동롯데캐슬퍼스트아파트)","202408","457","341"
"강동구","3664. 맥도날드 서울둔촌DT점 앞","202408","3211","3221"
"강동구","3665. 고덕센트럴 아이파크상가 앞","202408","805","746"
"동대문구","615. 용두동 래미안허브리츠아파트 앞","202408","1738","1800"
"강동구","3668. 성내삼성아파트","202408","4678","4865"
"강동구","3671. 둔촌동역교차로","202408","2925","2922"
"강동구","3673. 강동리버스트6단지","202408","421","384"
"강동구","3674. 강동리버스트7단지","202408","388","468"
"강동구","3675. 강동리버스트8단지","202408","584","570"
"강동구","3656. 둔촌푸르지오아파트","202408","1655","1672"
"강동구","3681. 길동 마루빌딩","202408","4917","5392"
"동대문구","616. 서울시립대 정문 앞 A","202408","231","87"
"강동구","3682. 길동 동호빌딩","202408","501","482"
"강동구","3683. KT&G강동지사","202408","1414","1582"
"강서구","3770. 남부순환로 205","202408","653","496"
"구로구","3908. 오류동 다숲오피스텔 앞","202408","969","1259"
"노원구","4016. 노원 마들스타디움","202408","1357","1383"
"송파구","4862. 성내교 남단","202408","517","444"
"송파구","4860. 가락쌍용2차아파트 103동","202408","759","737"
"양천구","4507. 신정제일시장","202408","1464","1493"
"동대문구","617. 청솔우성아파트 앞","202408","1479","1672"
"양천구","4508. 유원목동아파트 103동 앞","202408","4697","4609"
"양천구","4509. 서울영상고교 입구","202408","4137","4289"
"양천구","4510. 신정네거리역 교차로","202408","1773","1768"
"양천구","4512. 목동13_14단지 사거리","202408","1395","1133"
"양천구","4514. 목동성당 앞","202408","4227","3609"
"양천구","4515. 동문굿모닝탑","202408","4608","4760"
"양천구","4517. 성보하이드로빌딩","202408","1249","1261"
"양천구","4518. 청기와빌딩","202408","870","857"
"양천구","4519. 양원보도육교","202408","570","568"
"영등포구","227. 양평2나들목 보행통로 입구","202408","2453","2589"
"양천구","4520. 대성유니드아파트","202408","1127","1452"
"양천구","4522. 신곡시장","202408","1967","2640"
"양천구","4523. 구립양천어르신요양센터","202408","106","40"
"양천구","4526. 목동아파트2단지 222동 앞","202408","1695","1720"
"양천구","4527. 목동신시가지아파트6단지","202408","2804","2723"
"은평구","4657. 본 서부병원 교차로 사거리","202408","1554","1627"
"은평구","4658. 녹번역1번출구앞","202408","546","455"
"은평구","4659. 신진과학기술고등학교 버스정류장(응암시장 방면)","202408","1447","1529"
"은평구","4663. 불광역3,6호선 버스정류장(동명여고 방면)","202408","890","863"
"은평구","4665. 응암역3번 출구(서부경찰서 방면)","202408","596","832"
"영등포구","228. 선유도역 3번출구 앞","202408","4085","4145"
"은평구","4667. 폭포동입구 교차로","202408","397","295"
"은평구","4668. 기자촌사거리 B","202408","292","115"
"은평구","4671. 청구성심병원 앞","202408","688","711"
"은평구","4672. 준빌딩 앞","202408","271","264"
"은평구","4674. 녹번역e편한세상 캐슬 정문 앞","202408","1224","1134"
"중구","4794. 서울역 서부교차로(3)","202408","1554","1720"
"성동구","4367. kt 행당빌딩 앞","202408","1214","1404"
"강남구","3634. 국악고교 앞 교차로","202408","519","514"
"강서구","3774. 마곡9단지 910동 상가앞","202408","2183","2195"
"영등포구","229. 양평1 보행육교 앞","202408","2519","2517"
"강서구","3801. 이랜드글로벌R&D센터","202408","265","257"
"노원구","4027. 한내 행복발전소 옆","202408","3186","3271"
"노원구","4036. 하계역 6번출구","202408","2055","2364"
"성북구","4408. 돌곶이역 앞","202408","2546","2613"
"양천구","4530. 방아다리어린이공원","202408","748","600"
"중랑구","4815. 중랑데시앙플렉스 앞","202408","399","395"
"송파구","4864. 송파사거리","202408","3125","3144"
"송파구","4865. 한성백제역 1번출구 뒤","202408","3527","3502"
"송파구","4867. 가락대림아파트 앞","202408","896","891"
"도봉구","4077. 도봉제1교","202408","2264","2354"
"마포구","126. 서강대 후문 옆","202408","774","777"
"영등포구","231. 남부고용노동지청 남측","202408","2662","2665"
"영등포구","4576.보라매sk뷰 108동 앞","202408","1124","1201"
"영등포구","4578.보라매sk뷰","202408","687","506"
"동작구","4175. 대방역2번출구","202408","1148","1170"
"노원구","4035. 휴플러스 수락한신아파트 101동 앞","202408","934","842"
"중구","4777. 약수동 주민센터","202408","162","161"
"영등포구","4552. 코레일유통본사","202408","1387","1393"
"영등포구","4553. 당산삼성2차아파트","202408","3701","3583"
"영등포구","4555. 대림우성2차아파트","202408","612","728"
"영등포구","4558. 대영중고 후문","202408","1333","1413"
"영등포구","232. 양평우림 이비즈센타 앞","202408","3414","3383"
"영등포구","4559. 신길역 2번출구","202408","1785","1493"
"영등포구","4560. 양평동성원아파트","202408","2200","2206"
"영등포구","4561. 양평역 1번출구","202408","4975","4969"
"영등포구","4563. 여의도 은하아파트","202408","824","796"
"영등포구","4564. 63스퀘어","202408","2379","2447"
"영등포구","4565. 영등포 신세계백화점","202408","6076","6022"
"영등포구","4566. 대림성원상떼빌아파트","202408","2183","2748"
"영등포구","4567. 한림대학교 강남성심병원 신관","202408","1909","2004"
"영등포구","4568. 영등포로터리","202408","1152","1134"
"영등포구","4569. 힐스테이트클래시안아파트","202408","1350","1353"
"영등포구","233. 양평1동 YP센터 앞","202408","1007","1025"
"영등포구","4571. 문래동롯데캐슬아파트","202408","5383","5713"
"영등포구","4573. 두산위브아파트","202408","899","818"
"영등포구","4574. 영등포시장역 포레나영등포","202408","5347","5385"
"영등포구","4575. 대림동 e편한세상영등포아델포레","202408","2783","2980"
"은평구","4676. 갈현1동 주민센터","202408","466","457"
"은평구","4677. 백련산 SK뷰 아이파크 해모로 아파트 앞","202408","1437","1485"
"동작구","4173. 중대후문 마을버스정류장","202408","630","541"
"구로구","3910. 목양전원교회 앞 로터리","202408","336","329"
"구로구","3911. 항동하버리안2단지아파트 후문","202408","187","235"
"광진구","3880. 홍련봉 공원","202408","849","540"
